"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US13089023107","Census Tract 231.07, DeKalb County, Georgia","1543","174","42595","3284","30.1","6.5","53000","13106","68.2","6.2","42004","2280","0.0","2.6","-","-222222222","1.2","1.5","20341","15833","0.0","2.6","-","-222222222","0.5","0.9","-","-222222222","0.0","2.6","-","-222222222","0.0","2.6","-","**","30.1","6.5","53000","13106","0.0","2.6","-","-222222222","42.6","7.1","41689","6040","44.7","7.3","44660","13079","12.7","4.3","24202","7356","1020","176","43214","3196","41.6","8.4","39438","4177","58.4","8.4","45938","8507","47.3","12.2","73511","16200","42.5","11.1","39492","7533","10.3","6.6","38594","4791","523","140","38567","10356","36.1","11.9","31989","8715","28.5","11.2","30739","8340","7.6","6.0","39792","56352","63.9","11.9","46000","24025","54.9","12.2","39583","24434","9.0","6.0","71563","32014","38.8","-888888888.0","(X)","-888888888","46.8","-888888888.0","(X)","(X)","23.3","-888888888.0","(X)","(X)",
"1400000US13089023108","Census Tract 231.08, DeKalb County, Georgia","1624","126","33352","4379","10.2","3.5","33409","17077","88.2","3.9","33409","5739","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","1.6","1.9","32167","20016","0.0","2.4","-","-222222222","4.4","3.4","30524","38408","7.5","3.0","46250","17908","3.3","3.8","14449","123095","37.3","8.3","32656","8765","42.9","7.6","43701","5486","16.5","6.6","16944","5661","1001","158","42375","16254","43.3","11.6","26758","11022","56.7","11.6","53214","14524","36.8","10.1","63750","24538","56.3","10.8","31719","11270","6.9","6.1","26725","31014","623","181","28445","8030","65.8","13.9","23417","8349","62.8","14.5","23542","9036","3.0","4.3","22159","31404","34.2","13.9","32796","8373","29.4","13.7","30313","11629","4.8","7.4","-","-222222222","42.5","-888888888.0","(X)","-888888888","51.8","-888888888.0","(X)","(X)","26.3","-888888888.0","(X)","(X)",
"1400000US13089023111","Census Tract 231.11, DeKalb County, Georgia","564","55","61626","8352","22.0","6.9","79583","46014","75.5","7.6","61404","7122","0.0","6.8","-","-222222222","0.0","6.8","-","-222222222","0.0","6.8","-","-222222222","0.0","6.8","-","-222222222","2.5","3.6","-","-222222222","3.4","4.2","78021","67792","18.6","7.3","86172","58112","0.0","6.8","-","-222222222","28.4","8.1","60592","3597","47.2","10.5","78796","7460","24.5","7.1","43889","30985","469","56","62458","21904","51.4","15.1","77940","28757","48.6","15.1","61518","14542","83.2","9.8","73438","17073","16.8","9.8","22159","43869","0.0","8.2","-","**","95","51","16683","54769","73.7","32.6","16635","48530","73.7","32.6","16635","48530","0.0","32.9","-","-222222222","26.3","32.6","95096","214999","26.3","32.6","95096","214999","0.0","32.9","-","-222222222","31.9","-888888888.0","(X)","-888888888","36.2","-888888888.0","(X)","(X)","0.0","-888888888.0","(X)","(X)",
"1400000US13089023112","Census Tract 231.12, DeKalb County, Georgia","2049","152","27117","5161","2.5","2.6","48750","26927","95.1","3.2","26915","4814","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","1.0","1.2","27813","19125","1.3","1.6","10089","7279","0.4","0.8","-","**","2.5","2.6","48750","26927","10.1","5.5","12076","11703","55.3","7.7","27031","14073","31.7","5.8","32269","21933","3.0","2.3","25375","37263","757","160","26803","8864","56.3","11.2","23214","10906","43.7","11.2","41771","16171","24.0","11.1","31042","28571","54.8","12.8","23180","8931","21.1","12.9","31375","12446","1292","195","25927","2689","38.6","9.4","26981","15692","33.3","8.7","27128","15268","5.3","4.9","24491","50120","61.4","9.4","24391","3699","52.0","9.9","22407","3076","9.4","5.4","53208","19276","35.7","-888888888.0","(X)","-888888888","36.7","-888888888.0","(X)","(X)","28.1","-888888888.0","(X)","(X)",
"1400000US13089023113","Census Tract 231.13, DeKalb County, Georgia","1640","110","30302","6801","21.4","4.5","76027","11065","74.8","5.1","21700","8972","0.0","2.4","-","-222222222","1.7","2.5","205909","154107","0.0","2.4","-","-222222222","0.9","1.4","-","-222222222","1.3","2.1","-","-222222222","2.4","2.1","44554","14379","20.4","4.6","76741","11464","7.1","5.6","15122","4709","57.7","9.3","31067","4913","31.0","7.2","35558","17881","4.1","1.3","30313","45754","892","159","32120","10999","50.6","10.9","36602","18328","49.4","10.9","30045","14466","46.2","14.2","33750","22614","38.8","14.8","24940","22440","15.0","10.4","37143","29927","748","162","17350","20493","53.3","14.1","25481","16706","46.8","13.9","17155","17950","6.6","5.7","75568","58340","46.7","14.1","16504","16730","38.0","14.1","15183","11027","8.7","8.1","31133","10833","32.1","-888888888.0","(X)","-888888888","38.9","-888888888.0","(X)","(X)","23.9","-888888888.0","(X)","(X)",
"1400000US13089023114","Census Tract 231.14, DeKalb County, Georgia","860","64","57404","9726","31.5","9.5","56510","29291","63.4","8.7","58242","16276","2.3","3.9","-","-222222222","2.8","3.4","53000","44909","0.0","4.5","-","-222222222","0.0","4.5","-","-222222222","0.0","4.5","-","-222222222","0.7","2.4","-","**","30.8","8.4","56198","30037","0.0","4.5","-","-222222222","30.5","9.3","66125","13913","58.5","10.9","55670","11403","11.0","6.3","43309","15793","566","95","57614","19275","55.8","12.4","47500","17372","44.2","12.4","65000","34343","74.0","13.5","65031","17362","18.6","11.4","36979","24259","7.4","9.1","36694","33735","294","100","57356","19851","58.2","22.2","54659","25614","48.0","20.1","54886","35770","10.2","12.3","42344","26280","41.8","22.2","73920","60397","27.6","16.5","56941","89070","14.3","15.9","74886","170955","25.7","-888888888.0","(X)","-888888888","30.7","-888888888.0","(X)","(X)","16.0","-888888888.0","(X)","(X)",
"1400000US13089023115","Census Tract 231.15, DeKalb County, Georgia","33","44","-","-222222222","0.0","57.3","-","-222222222","100.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0.0","57.3","-","**","0.0","57.3","-","**","0.0","57.3","-","-222222222","100.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0","132","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","-222222222","-","-222222222.0","-","**","-","-222222222.0","-","**","33","44","-","**","0.0","57.3","-","-222222222","0.0","57.3","-","-222222222","0.0","57.3","-","-222222222","100.0","57.3","-","-222222222","0.0","57.3","-","-222222222","100.0","57.3","-","-222222222","0.0","-888888888.0","(X)","-888888888","-","-888888888.0","(X)","(X)","0.0","-888888888.0","(X)","(X)",
"1400000US13089023204","Census Tract 232.04, DeKalb County, Georgia","2395","156","56618","5962","17.8","4.3","52886","5528","78.4","4.5","58137","8859","0.0","1.7","-","-222222222","2.4","1.6","-","-222222222","0.0","1.7","-","-222222222","0.6","1.0","-","-222222222","0.7","1.3","-","-222222222","2.3","2.2","55583","41641","16.8","4.4","53432","4197","0.0","1.7","-","-222222222","34.5","6.1","55239","7280","53.4","5.2","68571","12734","12.1","3.2","40571","11836","1774","212","56842","4132","41.5","9.8","56000","2584","58.5","9.8","61818","18416","53.8","7.1","82608","32088","36.0","8.3","46232","9964","10.1","7.3","55634","6555","621","187","53125","9106","43.2","15.1","41898","8341","39.0","14.2","41296","6666","4.2","5.5","140179","159884","56.8","15.1","54943","6407","36.9","17.2","55189","26782","20.0","16.7","54848","101989","29.1","-888888888.0","(X)","-888888888","28.4","-888888888.0","(X)","(X)","19.5","-888888888.0","(X)","(X)",
"1400000US13089023206","Census Tract 232.06, DeKalb County, Georgia","2574","152","42338","6086","9.3","3.5","40718","4546","85.5","4.0","42577","10040","0.0","1.5","-","-222222222","1.8","1.0","33625","48762","0.0","1.5","-","-222222222","2.1","2.5","75691","12328","1.3","1.2","91125","98255","2.1","2.5","75691","12328","9.3","3.5","40718","4546","0.0","1.5","-","-222222222","43.0","5.5","41792","8843","43.2","5.6","46159","9099","13.8","2.9","36328","8906","1839","171","45920","5763","48.6","9.3","46113","11407","51.4","9.3","45463","8882","51.8","8.2","66779","8047","42.4","7.3","31094","9429","5.8","4.9","32804","27229","735","188","31455","6029","41.5","12.7","23990","10751","38.2","12.4","22837","9655","3.3","4.0","61250","29194","58.5","12.7","37667","18058","56.3","13.4","32213","19448","2.2","3.6","-","-222222222","38.3","-888888888.0","(X)","-888888888","38.8","-888888888.0","(X)","(X)","32.7","-888888888.0","(X)","(X)",
"1400000US13089023208","Census Tract 232.08, DeKalb County, Georgia","2031","185","48831","7471","10.3","3.8","64531","55682","87.5","4.1","46955","9165","0.0","1.9","-","-222222222","1.5","1.6","90156","24487","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.7","1.2","-","-222222222","0.0","1.9","-","**","10.3","3.8","64531","55682","0.0","1.9","-","-222222222","44.0","7.5","36890","11408","47.4","7.3","60632","5864","8.6","3.5","46458","13850","1443","182","60323","12850","54.1","7.6","37012","16405","45.9","7.6","67417","13254","59.0","10.1","74491","11982","37.4","9.6","29583","6841","3.5","4.5","35945","1872","588","160","36296","8544","44.4","15.5","42404","17960","44.4","15.5","42404","17960","0.0","6.6","-","-222222222","55.6","15.5","35684","6038","36.2","16.0","29946","12290","19.4","14.7","65244","51391","39.4","-888888888.0","(X)","-888888888","37.0","-888888888.0","(X)","(X)","42.5","-888888888.0","(X)","(X)",
"1400000US13089023209","Census Tract 232.09, DeKalb County, Georgia","1782","113","60109","4916","15.3","6.0","62500","23441","80.0","6.3","59747","5108","0.0","2.2","-","-222222222","0.0","2.2","-","-222222222","0.0","2.2","-","-222222222","1.9","2.3","26932","10105","2.8","2.7","76406","101041","4.7","2.4","61053","48360","13.4","5.8","62794","37069","1.6","2.2","-","-222222222","41.7","5.9","48917","10927","46.0","5.1","74417","8771","10.8","3.8","51765","17633","1489","126","60896","5522","44.2","8.6","43750","9786","55.8","8.6","76614","3676","55.5","9.2","64609","22170","30.5","7.7","51786","12269","14.0","7.5","73636","17065","293","97","50750","7877","73.4","12.8","49526","5945","58.7","14.7","48125","9982","14.7","8.5","52639","44734","26.6","12.8","57500","39292","20.5","10.4","55250","21009","6.1","10.3","-","-222222222","36.5","-888888888.0","(X)","-888888888","36.6","-888888888.0","(X)","(X)","27.3","-888888888.0","(X)","(X)",
"1400000US13089023210","Census Tract 232.10, DeKalb County, Georgia","2582","168","42707","4885","3.3","2.1","78079","27487","90.9","3.6","41884","4000","0.0","1.5","-","-222222222","2.2","2.3","6628","38799","0.0","1.5","-","-222222222","0.4","0.7","-","-222222222","3.2","2.6","58924","21719","2.7","2.6","59375","15345","3.3","2.1","78079","27487","4.8","3.5","35743","16393","47.1","6.4","42558","9721","38.4","5.5","47000","22116","9.6","3.4","47946","26851","1564","166","46000","14977","48.7","11.3","37270","8945","51.3","11.3","57281","9184","48.0","8.9","66346","10911","43.2","8.8","32325","5292","8.9","5.4","103821","53553","1018","193","39474","3718","57.9","12.7","34263","7912","52.8","12.5","32628","6204","5.0","5.1","59777","2102","42.1","12.7","42253","3608","28.7","11.7","42313","3906","13.5","11.0","42188","69084","40.0","-888888888.0","(X)","-888888888","40.7","-888888888.0","(X)","(X)","38.9","-888888888.0","(X)","(X)",
"1400000US13089023211","Census Tract 232.11, DeKalb County, Georgia","1187","119","54701","10314","3.6","2.5","79219","29323","91.6","4.7","54864","10984","0.0","3.3","-","-222222222","1.7","2.0","52273","29333","0.0","3.3","-","-222222222","2.4","3.5","-","-222222222","0.8","1.2","-","-222222222","5.3","4.3","18359","8091","3.6","2.5","79219","29323","3.8","4.1","63850","37128","36.1","8.9","41250","17624","50.4","8.6","67885","16338","9.8","3.0","68600","63170","775","109","73510","19851","53.4","11.5","58860","12846","46.6","11.5","93042","15605","55.2","12.7","94667","14059","23.6","10.9","53140","16413","21.2","12.8","58016","7608","412","131","32782","18750","54.4","19.9","19271","5956","54.4","19.9","19271","5956","0.0","9.2","-","-222222222","45.6","19.9","34718","2380","39.6","20.8","34214","5152","6.1","10.8","-","-222222222","51.6","-888888888.0","(X)","-888888888","53.2","-888888888.0","(X)","(X)","45.1","-888888888.0","(X)","(X)",
"1400000US13089023212","Census Tract 232.12, DeKalb County, Georgia","1216","94","64408","8427","7.2","4.3","85682","62118","91.6","4.5","64013","8431","0.0","3.2","-","-222222222","0.0","3.2","-","-222222222","0.0","3.2","-","-222222222","0.6","1.0","-","-222222222","0.6","0.9","-","-222222222","2.0","2.3","113235","119849","5.8","3.7","68625","65383","2.1","3.3","-","-222222222","35.6","6.9","50550","25838","49.6","6.6","67220","3964","12.7","4.1","47050","30921","881","113","66349","10031","52.8","8.7","65391","25154","47.2","8.7","67045","16163","65.6","10.1","82857","12540","31.9","10.1","37216","11750","2.5","3.4","26719","14556","335","107","41446","15941","46.6","21.3","21250","23109","40.0","20.0","17200","14238","6.6","7.0","67708","15602","53.4","21.3","65096","54013","39.4","19.6","65346","42345","14.0","15.0","41958","39560","35.6","-888888888.0","(X)","-888888888","35.4","-888888888.0","(X)","(X)","36.1","-888888888.0","(X)","(X)",
"1400000US13089023213","Census Tract 232.13, DeKalb County, Georgia","1812","172","35459","8462","2.9","2.4","28571","4667","93.2","3.6","37036","9168","0.0","2.2","-","-222222222","3.4","2.9","18929","56169","0.0","2.2","-","-222222222","0.0","2.2","-","-222222222","0.5","0.8","-","-222222222","0.7","1.1","-","**","2.2","2.1","28333","9661","2.7","2.6","21302","54578","36.1","8.4","24487","7174","46.1","9.4","46550","12521","15.1","5.4","28750","18850","1191","190","45239","12098","41.6","10.4","35321","22072","58.4","10.4","50735","12150","44.4","8.5","72358","21642","49.2","9.5","27313","18242","6.4","6.4","53895","21490","621","196","22847","2903","56.2","16.4","23854","18398","54.1","16.5","22500","18520","2.1","3.3","-","-222222222","43.8","16.4","22692","2553","36.1","16.7","22134","3690","7.7","5.5","64500","50590","23.7","-888888888.0","(X)","-888888888","27.9","-888888888.0","(X)","(X)","15.8","-888888888.0","(X)","(X)",
"1400000US13089023214","Census Tract 232.14, DeKalb County, Georgia","2065","162","44458","9339","1.5","1.7","37353","27996","97.8","2.0","45031","9287","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.6","1.0","-","-222222222","0.0","1.9","-","-222222222","0.6","1.0","-","**","1.5","1.7","37353","27996","5.7","3.7","6366","248","51.5","7.0","43917","9570","36.3","7.3","55714","10048","6.4","2.7","35179","40925","1127","161","50183","6133","54.2","10.7","38607","10813","45.8","10.7","56667","5209","40.2","11.1","56681","10145","49.1","10.8","45956","13915","10.7","7.0","20324","7647","938","187","27167","10022","50.9","12.0","29023","13006","48.7","11.7","28242","11196","2.1","2.9","51667","4256","49.1","12.0","26325","12880","39.6","12.1","25541","7930","9.6","9.2","36313","120318","28.9","-888888888.0","(X)","-888888888","34.3","-888888888.0","(X)","(X)","18.2","-888888888.0","(X)","(X)",
"1400000US13089023303","Census Tract 233.03, DeKalb County, Georgia","2055","162","38688","6697","16.2","3.9","26563","6292","78.8","4.7","41122","3686","0.0","1.9","-","-222222222","0.6","0.9","-","-222222222","0.0","1.9","-","-222222222","3.5","3.0","80000","69652","0.9","0.8","88750","149594","7.3","4.5","68092","71878","12.0","3.5","25156","8184","1.5","1.2","7813","10039","40.2","5.9","44042","21757","42.3","6.0","41794","6472","16.0","3.4","21500","2276","1457","201","49917","10470","47.0","7.3","42552","16870","53.0","7.3","55714","13220","49.8","9.2","71304","12783","43.2","8.8","31464","12045","7.0","5.2","66071","49782","598","129","22391","2433","62.0","10.9","20843","3085","54.3","11.4","18819","4230","7.7","6.1","28750","21735","38.0","10.9","28150","7561","34.3","10.7","24766","7563","3.7","3.6","44286","154551","43.1","-888888888.0","(X)","-888888888","48.4","-888888888.0","(X)","(X)","29.8","-888888888.0","(X)","(X)",
"1400000US13089023306","Census Tract 233.06, DeKalb County, Georgia","2265","151","70261","6085","2.7","1.8","94583","17731","93.9","2.7","70014","6114","0.8","1.3","-","-222222222","0.0","1.7","-","-222222222","0.0","1.7","-","-222222222","0.9","1.0","122727","205059","1.6","1.4","103942","37106","1.9","2.4","19167","99130","2.7","1.8","94583","17731","2.9","3.1","17321","2082","45.3","6.0","70028","12809","48.3","5.4","73875","11860","3.4","1.8","47500","25121","1800","169","75441","10230","57.9","7.1","75380","17783","42.1","7.1","75568","15026","63.4","8.7","97159","4418","25.4","7.8","51929","17562","11.1","6.4","33750","6850","465","142","36756","12637","27.5","13.4","29000","45237","25.2","13.4","27625","38960","2.4","3.6","-","-222222222","72.5","13.4","36994","12821","62.4","14.4","35595","11543","10.1","8.5","133850","5243","38.9","-888888888.0","(X)","-888888888","39.3","-888888888.0","(X)","(X)","35.3","-888888888.0","(X)","(X)",
"1400000US13089023309","Census Tract 233.09, DeKalb County, Georgia","3575","158","44489","6445","2.3","1.6","54444","39695","97.0","1.8","44032","6681","0.0","1.1","-","-222222222","0.0","1.1","-","-222222222","0.0","1.1","-","-222222222","0.0","1.1","-","-222222222","0.6","0.8","37292","64009","1.6","1.1","41250","23751","2.0","1.5","73125","39643","2.0","2.2","19234","16174","59.2","5.7","45334","6395","35.8","5.1","45816","8062","3.0","1.2","32589","46102","2409","227","45900","5537","58.0","7.6","41492","9129","42.0","7.6","50524","6495","36.6","8.1","69333","13431","49.9","7.5","36121","7617","13.5","5.2","43147","10986","1166","215","34318","6209","71.2","9.8","29038","7026","66.6","9.9","28942","9023","4.6","4.6","45313","55529","28.8","9.8","51563","7757","26.2","9.6","51313","6134","2.6","2.6","58409","50294","38.0","-888888888.0","(X)","-888888888","41.5","-888888888.0","(X)","(X)","26.2","-888888888.0","(X)","(X)",
"1400000US13089023310","Census Tract 233.10, DeKalb County, Georgia","3513","199","36137","4599","5.1","2.3","36528","13689","92.8","3.2","35613","5427","0.0","1.1","-","-222222222","0.0","1.1","-","-222222222","0.0","1.1","-","-222222222","0.3","0.5","-","-222222222","1.8","2.2","55851","22864","2.7","2.0","40132","22628","5.1","2.3","36528","13689","3.4","2.2","26900","7781","60.3","5.2","39567","5299","27.7","4.9","41038","9077","8.6","2.7","21000","8973","1717","226","35503","5667","65.6","8.9","33796","6745","34.4","8.9","37633","4458","30.8","8.3","45357","15313","64.0","9.4","28811","5316","5.2","3.8","46250","30656","1796","219","34632","7695","57.8","8.8","27331","7886","56.1","8.7","26824","7289","1.7","1.6","34250","33161","42.2","8.8","42887","3370","38.2","9.2","43095","4416","4.0","4.0","41897","138528","36.4","-888888888.0","(X)","-888888888","39.3","-888888888.0","(X)","(X)","27.4","-888888888.0","(X)","(X)",
"1400000US13089023311","Census Tract 233.11, DeKalb County, Georgia","1410","97","72750","15136","8.8","5.4","57391","16340","88.6","5.5","74255","15531","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","1.3","1.9","-","-222222222","1.3","1.6","100250","6298","4.8","4.1","38690","11408","8.8","5.4","57391","16340","3.8","5.3","-","-222222222","55.6","7.5","72857","26255","35.3","9.5","83077","20435","5.2","2.6","58750","22851","1080","120","64757","20158","53.9","9.8","72981","23930","46.1","9.8","64213","16489","63.2","10.9","88854","15095","32.9","10.6","43869","19478","3.9","4.3","29783","37780","330","119","78636","25802","30.3","16.9","34907","19121","27.0","16.7","34398","11663","3.3","5.8","-","-222222222","69.7","16.9","80208","3158","61.5","24.1","79614","2371","8.2","12.0","-","-222222222","40.9","-888888888.0","(X)","-888888888","43.2","-888888888.0","(X)","(X)","33.0","-888888888.0","(X)","(X)",
